artist,lyrics,song_name,gender,POC
Morgan Wallen,"Warning Lyrics[Verse 1]
That neon sign
Hangin' outside that bar
Should've said, ""Go home
If you know what's good for your heart""
When she sat down
In that ADPi t-shirt
Should've said, ""Watch out
Or boy you're gonna wind up hurt""
And that label on that whiskey on that shelf
Should've said, ""Don't buy no shots for no one else""
[Chorus]
Should've come with a warnin' (Ooh)
Don't sit right there, don't sip on what they're pourin' (You)
Her kiss is gonna kill you in the mornin'
Nah, it ain't gonna end too good
Everythin' about that night I thought I wanted
Should've come with a warnin' (Ooh, ooh-ooh, ooh)
Should've come with a warnin'

[Verse 2]
Phone just lit up
And it's damn near 2 AM
Oughta be blue lights, or some kind of loud sirens
Sayin', ""Don't pick it up, she'll let you down""
It's the deep end and you're gonna drown
And this ""You up?"" text that she sent me right now

[Chorus]
Should've come with a warnin' (Ooh)
Don't sit right there, don't sip on what they're pourin' (You)
Her kiss is gonna kill you in the mornin'
Nah, it ain't gonna end too good
Everything about that night I thought I wanted
Should've come with a warnin' (Ooh, ooh-ooh, ooh)
Should've come with a warnin'
See Morgan Wallen LiveGet tickets as low as $59You might also like[Bridge]
Don't fire it up, and hit the headlights
Turn on around at the next red light
I wish somebody would've gave me some damn signs
Yeah, I wish that night

[Outro]
Would've come with a warnin' (Ooh, ooh-ooh, ooh)
Would've come with a warnin'
Would've come with a warnin' (Ooh, ooh-ooh, ooh)
Would've come with a warnin'7Embed",Warning,M,N
Morgan Wallen,"Dangerous Lyrics[Verse 1]
I could see me sittin' in the back of a cop car bangin' my head on a window
I could see me slammin' that last call shot glass, losin' everything in my billfold
Ooh, ooh
That's what I do when I'm drinkin' 'bout you

[Chorus]
So, I don't wanna go downtown doin' what we used to
Twist the top off another round, hell I got enough loose screws
I’m gettin' tired of hurtin' 'bout you
Nothin' ever changes
I think I'm gonna stay right here tonight
'Cause that could be dangerous
'Cause that could be dangerous
[Verse 2]
Yeah, I could see me doin' just fine with a Daisy Duke dime but I don't see it lastin' long
I could see me orderin' too many drinks at the bar
Get the bartender pourin' 'em strong
That's what I do when I'm tryna drink you gone

[Chorus]
So, I don't wanna go downtown doin' what we used to
Twist the top off another round, hell I got enough loose screws
I’m gettin' tired of hurting 'bout you
Nothin' ever changes
I think I'm gonna stay right here tonight
'Cause that could be dangerous
'Cause that could be dangerous

[Bridge]
Yeah, 'cause you
Got somebody else that you've been foolin'
Them same tricks up your sleeve, yeah
Ooh
I'd usually be the type to be out too
But you ruined that for me, so

[Chorus]
I don't wanna go downtown doin' what we used to
Twist the top off another round, hell I got enough loose screws
I’m gettin' tired of hurting' 'bout you
Nothin' ever changes
I think I'm gonna stay right here tonight
'Cause that could be dangerous
That could be dangerous
Dangerous
That could be dangerousSee Morgan Wallen LiveGet tickets as low as $59You might also like1Embed",Dangerous,M,N
Morgan Wallen,"Livin’ the Dream Lyrics[Verse 1]
Mama don't pray for my success anymore, yeah
But mama still prays for me
Seein' the world ain't really seein' the world
Through a window from A to B
Between alcohol and women and Adderall and adrenaline
I don't ever get no rest
Signed my life away to be the life of the party
Yeah, to everybody else

[Chorus]
I look like a rockstar, in and out of cop cars
Livin' out a suitcase, trashin' hotel bars
If I see the sunrise, it's 'cause I stayed up all night
Drinkin' 'cause I need to, damn it, what a good life
Judgin' by my long hair, you might think I don't care
Sittin' here, sippin' and bitchin' about a spot where
Peoplе would kill to be, kill to be, kill to be
But y'all, it ain't as good as it seems, this livin' thе dream is
Killin' me, killin' me, killin' me
It's killin' me, killin' me, killin' me
[Verse 2]
Another day, another venue
There's trouble to get into
And love ain't on the menu again
Lonely as an eagle
I meet a thousand people
Who think I got a thousand friends

[Refrain]
Ooh
There's a stranger in the mirror
Ooh
But accordin' to the pictures

[Chorus]
I'm a rockstar, in and out of cop cars
Livin' out a suitcase, trashin' hotel bars
If I see the sunrise, it's 'cause I stayed up all night
Drinkin' 'cause I need to, damn it, what a good life
Judgin' by my long hair, you might think I don't care
Sittin' here, sippin' and bitchin' about a spot where
People would kill to be, kill to be, kill to be
But y'all, it ain't as good as it seems, this livin' the dream is
Killin' me, killin' me, killin' me
It's killin' me, killin' me, killin' me
Killin' me, killin' me, killin' me
See Morgan Wallen LiveGet tickets as low as $59You might also like[Refrain]
Ooh
There's a stranger in the mirror
Ooh
But accordin' to the pictures

[Chorus]
I'm a rockstar, in and out of cop cars
Livin' out a suitcase, trashin' hotel bars
If I see the sunrise, it's 'cause I stayed up all night
Drinkin' 'cause I need to, damn it, what a good life
Judgin' by my long hair, you might think I don't care
Sittin' here, sippin' and bitchin' about a spot where
People would kill to be, kill to be, kill to be
But y'all, it ain't as good as it seems, this livin' the dream is
Killin' me, killin' me, killin' me
It's killin' me, killin' me, killin' me
Killin' me, killin' me, killin' meEmbed",Livin' The Dream,M,N
Morgan Wallen,"Chasin’ You Lyrics[Verse 1]
We used to chase that Chattanooga freight
Couple of kids in a Chevrolet
Catch a little air when we cross the tracks
Sipping on something from a paper sack
You hang your shirt on that maple limb
Slipping through the moon to the river bend
Wasn't very long I was jumping in, jumping in
I guess I'm still doing now what I was doing then

[Chorus]
Chasin' you like a shot of whiskey
Burning going down, burning going down
Chasin' you like those goodbye tail lights
Headed west to anywhere out of this nowhere town
Chasin' that freedom, chasing' that feeling that got gone too soon
Chasin' that you and me, I only see in my rearview
Yeah, I'm laying here tonight holding someone new
Still chasin' you, still chasin' you
[Verse 2]
You always used to talk about LA
I heard you got as far as Santa Fe
Well you know I tried to track you down
I only got as far as Guitar Town
Singing about a girl I used to know, used to know
Well you should know that I haven't given up
I'm just on your radio

[Chorus]
Chasin' you like a shot of whiskey
Burning going down, burning going down
Chasin' you like those goodbye tail lights
Headed west to anywhere out of this nowhere town
Chasin' that freedom, chasin' that feeling that got gone too soon
Chasin' that you and me, I only see in my rearview
Yeah, I'm laying here tonight holding someone new
Still chasin' you, still chasin' you

[Chorus]
Chasin' you like a shot of whiskey
Burning going down, burning going down
Chasin' you like those goodbye tail lights
Headed west to anywhere out of this nowhere town
Chasin' that freedom, chasin' that feeling that got gone too soon
Chasin' that you and me, I only see in my rearview
Yeah, I'm laying here tonight holding someone new
Still chasin' you, still chasin' you
See Morgan Wallen LiveGet tickets as low as $59You might also like[Outro]
Still chasin' you, still chasin' you7Embed",Chasin' You,M,N
Morgan Wallen,"This Bar Lyrics[Chorus]
I found myself in this bar
Makin' mistakes and makin’ new friends
I was growin' up and nothing made sense
Buzzin' all night like neon in the dark
I found myself in this

[Verse 1]
Couldn’t wait to turn 21
The day I did, I got too drunk
Spin around dizzy on the patio
Found out real quick how to take it slow
Got whiskey bent on whiskey sours
Ran my mouth to an out-of-towner
Learned a big lesson when I met the bouncer
[Chorus]
I found myself in this bar
Makin' mistakes and makin' new friends
I was growin' up and nothing made sense
Buzzin' all night like neon in the dark
I found myself in this bar

[Post Chorus]
Ooh-woah-ooh
Ooh-woah-ooh
Ooh-woah-ooh
I found myself in this bar

[Verse 2]
Saw her in the corner sippin' something tall
Cracked a few jokes, we hit off
Get down the road I'm watching her
Walk through the door with some new jerk
And we had it good, and it hurts so bad
But I had to stand my ground
Chased my pride with another round

[Chorus]
I found myself in this bar
Makin' mistakes and makin’ new friends
I was growin’ up and nothin' made sense
Learnin’ how to live with a broken heart
I found myself in this bar
See Morgan Wallen LiveGet tickets as low as $59You might also like[Post Chorus]
Ooh-woah-ooh
Ooh-woah-ooh
Ooh-woah-ooh

[Bridge]
Those nights, what I would give for one more
Bud Light, still kissin' on the front porch
Didn't even know what I was lookin' for

[Outro]
But I found myself in this bar
I found myself in this bar
I found myself in this bar
Ain’t it a stranger thing you keep tucked in your heart
I found myself in this bar5Embed",This Bar,M,N
Morgan Wallen,"Cover Me Up Lyrics[Verse 1]
A heart on a run keeps a hand on a gun
Can't trust anyone
I was so sure what I needed was more
Tried to shoot out the sun
The days when we raged, we flew off the page
Such damage was done
But I made it through, 'cause somebody knew
I was meant for someone

[Chorus]
So, girl, leave your boots by the bed, we ain't leavin' this room
'Til someone needs medical help or the magnolias bloom
It's cold in this house and I ain't goin' out to chop wood
So, cover me up and know you're enough to use me for good
[Verse 2]
I put your faith to the test when I tore off your dress
In Richmond on High
I sobered up, I swore off that stuff
Forever this time
And the old lover's sing, “I thought it'd be me
Who helped him get home”
But home was a dream, one that I'd never seen
'Til you came along

[Chorus]
So, girl, hang your dress out to dry, we ain't leavin' this room
'Til Percy Priest breaks open wide and the river runs through
And carries this house on its Stones like a piece of driftwood
So, cover me up and know you're enough to use me for good

[Guitar Solo]

[Chorus]
So, girl, leave your boots by the bed, we ain't leavin' this room
'Til someone needs medical help or the magnolias bloom
It's cold in this house and I ain't goin' out to chop wood
So, cover me up and know you're enough to use me for good

[Outro]
So, cover me up and know you're enough to use me for goodSee Morgan Wallen LiveGet tickets as low as $59You might also like9Embed",Cover Me Up,M,N
Morgan Wallen,"Whiskey Glasses Lyrics[Verse 1]
Poor me, pour me another drink
'Cause I don't wanna feel a thing
No more, hell nah
I just wanna sip 'til the pain wears off
Poor me, pour me another round
Line 'em up and knock 'em down
Two more let's go
'Cause I ain't never hurt like this before

[Pre-Chorus]
Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on
[Chorus]
I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
And see the world through whiskey glasses
(I need a better view, where I don't drink to you)

[Verse 2]
Last call
I swear this will be my last call
Now I ain't drunk dialing no more at 3 am
Mr. Bartender hittin' me again

[Pre-Chorus]
Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on
See Morgan Wallen LiveGet tickets as low as $59You might also like[Chorus]
I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
Oh, see the world through whiskey glasses
(I need a better view, where I don't drink to you)

[Bridge]
Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back
Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back

[Chorus]
I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
Oh, see the world through whiskey glasses
(I need a better view, where I don't drink to you)
Yeah
[Outro]
(Ain't nothing else to do, but sip around the truth)
And see the world through whiskey glasses
(I need a better view, where I don't drink to you)
Yeah12Embed",Whiskey Glasses,M,N
Cody Johnson,"’Til You Can’t Lyrics[Verse 1]
You can tell your old man you'll do some large-mouth fishin' another time
You just got too much on your plate to bait and cast a line
You can always put a rain check in his hand
'Til you can't

[Verse 2]
You can keep puttin' off forever with that girl who's heart you hold
Swearin' that you'll ask someday further down the road
You can always put a diamond on her hand
'Til you can't
[Chorus]
If you got a chance take it
Take it while you got a chance
If you got a dream chase it
'Cause a dream won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't

[Verse 3]
There's a box of greasy parts sittin' in the trunk of that sixty-five
Still waitin' on you and your grandad to bring it back to life
You can always get around to fixin' up that Pontiac
'Til you can't

[Chorus]
If you got a chance take it
Take it while you got a chancе
If you got a dream chase it
'Cause a drеam won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't

[Bridge]
So take that phone call from your mama
Just talk away
'Cause you'll never know how bad you wanna
'Til you can't some day
Don't wait on tomorrow 'cause tomorrow may not show
Say your sorry's, I love you's
'Cause, man, you never know
See Cody Johnson LiveGet tickets as low as $30You might also like[Chorus]
If you got a chance take it
Take it while you got a chance
If you got a dream chase it
'Cause a dream won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't
Yeah, if you got a chance take it (Take it)
Take it while you got a chance
If you got a dream chase it
'Cause a dream won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't
'Til you can't

[Outro]
Yeah
Take it1Embed",'Til You Can't,M,N
Cody Johnson,"On My Way to You Lyrics[Verse 1]
All the boats I've missed
All the hell I've caused
All the lips I've kissed
All the love I've lost
I got kicked around
I've been black and blue
On my way to you

[Verse 2]
All the stars I've seen
All the songs I've sung
All the beers I've drank
All the damage done
I was just passin' time
Kinda just passin' through
On my way to you
[Chorus]
Every curve, every ditch
Every turn, every bridge
I left behind me up in smoke
Every fork in the road
It was all worth the while
When I finally saw your smile
Every highway, every heartbreak
Every mountain, every mile

[Verse 3]
I got the radio up
Sun is going down
I’ll take a left at the bank
And I’ll head straight through town
So baby, put on that dress
A little sweet perfume
‘Cause I’m on my way to you

[Instrumental Break]

[Chorus]
Yeah, every curve, every ditch
Every turn, every bridge
I left behind me up in smoke
Every fork in the road
It was all worth the while
When I finally saw your smile
Every highway, every heartbreak
Every mountain, every mile
See Cody Johnson LiveGet tickets as low as $30You might also like[Verse 4]
All the boats I’ve missed
All the hell I’ve caused
All the lips I’ve kissed
All the love I’ve lost
I thank God for that
I guess he always knew
I was on my way to you

[Outro]
On my way to you
On my way to you2Embed",On My Way To You,M,N
Walker Hayes,"Fancy Like Lyrics[Verse 1]
Ayy
My girl is bangin', she's so low maintenance
Don't need no champagne-poppin' entertainment
Take her to Wendy's, can't keep her off me
She wanna dip me like them fries in her Frosty

[Pre-Chorus]
But every now and then, when I get paid
I gotta spoil my baby with an upgrade (Yeah)
Ayy, ayy, ayy
[Chorus]
Yeah, we fancy like Applebee's on a date night
Got some Bourbon Street steak with the Oreo shake
Get some whipped cream on the top, too
Two straws, one check, girl, I got you
Bougie like Natty in the styrofoam
Squeaky-squeakin' in the truck bed all the way home
With some Alabama-jamma, she my Dixieland delight (Hey)
That's how we do, how we do, fancy like

[Post-Chorus]
Ooh
Fancy like, ooh
Fancy like, ooh
Fancy like, ooh

[Verse 2]
Uh
Don't need no Tesla to impress her (Don't need no Tesla to impress her)
My girl is happy rollin' on a Vespa (There she go)
Don't need no mansion to get romancin' (Ooh, woo)
She's super fine, double wide, slow dancin' (Slow dancin')

[Pre-Chorus]
But every now and then, when I get paid
I gotta spoil my baby with an upgrade (Yeah)
Ayy, ayy, ayy
See Walker Hayes LiveGet tickets as low as $25You might also like[Chorus]
Yeah, we fancy like Applebee's on a date night (That's right)
Got some Bourbon Street steak with the Oreo shake (Ayy)
Get some whipped cream on the top, too (Gotta add that whipped cream)
Two straws, one check, girl, I got you (Girl, I got you)
Bougie like Natty in the styrofoam (Styrofoam)
Squeaky-squeakin' in the truck bed all the way home (All the way home)
With some Alabama-jamma, she my Dixieland delight (Hey)
That's how we do, how we do, fancy like

[Bridge]
My new, clean blue jeans without the holes in 'em
Country kisses on my lips without  theSkoal in 'em
Yeah, she probably gon' be keepin' some Victoria's Secrets
Maybe a little Maybelline but she don't need it
In the kitchen light, radio slows down
Boxed wine, then her up-do goes down

[Chorus]
Ayy
Yeah, we fancy like Applebee's on a date night (That's right)
Got some Bourbon Street steak with the Oreo shake (Ayy)
Get some whipped cream on the top, too (Gotta add that whipped cream)
Two straws, one check, girl, I got you
Bougie like Natty in the styrofoam (Styrofoam)
Squeaky-squeakin' in the truck bed all the way home (All the way home)
With some Alabama-jamma, she my Dixieland delight (Hey)
That's how we do, how we do, fancy like7Embed",Fancy Like,M,N
Walker Hayes,"AA Lyrics[Intro]
One, two, three

[Verse 1]
Alright
Coffee cup, cold and black
Wish you had a little shot of jack
Besides that, can't complain
Just tryin' to do the dang thing
Might change the oil in my truck
I ain't payin' no thirty-five bucks
Kids need shoes, mama needs Levi's
[Chorus]
And I'm just tryna keep my daughters off the pole
And my sons out of jail
Tryna get to church so I don't go to hell
I'm just tryna keep my wife from figuring out
That I married up and she married way, way down
In Alabama where they love Nick Saban
Tryna write a song the local country station will play
Hey, I'm just tryna stay out of AA (AA, ooh)

[Verse 2]
Well I gave up Skoal and cigarettes
Now I'm just hooked on Nicorette
Trying not to be like my old man
But the older I get, the more I am
Tryna get paid and a little love made, y'all
Hey, y'all, at the end of the day, y'all
I'm just another John Deere guy (Hey)
Up on a tractor

[Chorus]
Tryna steer my daughters off the pole
And my sons out of jail (Sons out of jail)
Tryna get to church so I don't go to hell (I don't wanna go)
I'm just tryna keep my wife (Hey babe) from figuring out (I love you)
That I married up (So fine girl) and she married way way down
In Alabama where they love Nick Saban (Roll tide)
Tryna write a song the local country station will play
Hey, I'm just tryna stay out of AA (Ooh, ooh, come on, babe, right here)
See Walker Hayes LiveGet tickets as low as $25You might also like[Bridge]
Tell you, ooh-ooh-ooh, tryna stay out of AA every day
One step at a time, yeah
Life's hard, family's weird
Sometimes you just need a beer
Can I get an Amen? (Amen)

[Chorus]
Man, I'm just tryna keep my daughters off the pole
And my sons out of jail (Sons out of jail)
Tryna get to church so I don't go to hell (I don't wanna go)
I'm just tryna keep my wife (Hey babe) from figuring out (I love you)
That I married up (So fine girl) and she married way way down
In Alabama where they love Nick Saban (Roll Tide)
Tryna write a song the local country station will play

[Outro]
Hey, I'm just tryna stay out of AA
Oh, hey, hey, hey, I'm just tryna stay out of AA
Yes, I am1Embed",AA,M,N
Walker Hayes,"U Gurl Lyrics[Verse 1]
Well, sit out there on that porch swing
Don't phase you that it's pourin' rain
And I kinda like that you ain't afraid to get mud on your boots (Okay)
Get sideways of that George Strait
Keep backin' up that tailgate
Trucker hat
Hundred proof

[Chorus]
Guys like me like girls that look like you, girl
Cherry bottom boom girl
Every shade of blue jeans look mean with a body like that
Woah-woo girl
Southern flowin' through girl
Do what you do, girl
Guys like me like girls that look like you, girl
[Verse 2]
Said the way you walk is suggestive
Strip mall town impressive
Girl, I hate to see you go (Hold up)
But I love to watch you exit
All flames, where you cookin' that?
That bourbon kiss, where you puttin' that?
I know it's rude to stare but shoot

[Chorus]
I don't wanna stop lookin' at you, girl
Cherry bottom boom girl
Every shade of blue jeans look mean with a body like that
Woah-woo, girl
Southern flowin' through girl
Do what you do, girl
Guys like me like girls that look like you, girl
Guys like me like girls that look like you, girl

[Bridge]
Babe
Brown eyes like two hurricanes
Lasso me, well I hope it rains
Movin' me with the way you move

[Chorus]
Guys like me like girls that look like you, girl
Cherry bottom boom girl
Every shade of blue jeans look mean with a body like that
Woah-woo girl
Southern flowin' through girl
Do what you do, girl
Guys like me like girls that look like you, girl
Guys like me like girls that look like you, girl
Guys like me like girls that look like you, girlSee Walker Hayes LiveGet tickets as low as $25You might also like1Embed",U Gurl,M,N
Walker Hayes,"Y’all Life Lyrics[Intro]
Y’all life, y'all
Hey

[Verse 1]
Small town, y'all town, double dutch in the park
Ice cream truck failing that emissions test hard
It's a blow up Grinch in the yard and it's March
Ain't comin' down anytime soon

[Verse 2]
Y'all, them nursing homes still rattling with some Dolly Parton
And them high school kids traveling like James Harden
In them white limousines to the Olive Garden
On prom night (Woo), it's good times, right
[Chorus]
We be livin' that y'all life, y'all (Hey)
Rollin' in the South
Where it's all football and Jesus (Jesus)
Barbershop talking like nah
Shut your mouth, my mama's sweet tea's the sweetest
Turn that bass up, shawty, show 'em how (Show 'em how)
Y'all, we raise up (Up) and, y'all, we goin' down, down, baby
Yo' street in my Bronco
I'ma talk to ya real slow
Said where the crawdads crawl (Ooh)
Said living that y'all life, y'all (Y'all life, y'all)

[Verse 3]
Y'all all them dads tell them boys, ""Son, walk it off""
Y'all all them mamas tell them girls, ""Better keep your legs crossed""
All them hands in the stands prayin' for the coin toss
Lord please (Please), ""We want the ball at the half""

[Verse 4]
Say y'all, it's all about a dub and a dirt road
And amen in a church on the third row (Amen on the third row)
With your arm around your girl like a fur coat (Let's pray)
On a Sunday, come Monday

[Chorus]
We be livin' that y'all life, y'all
Rollin' in the South
Where it's all football and Jesus (Jesus)
Barbershop talking like nah
Shut your mouth, my mama's sweet tea's the sweetest
Turn that bass up, shawty, show 'em how (Show 'em how)
Y'all, we raise up (Up) and, y'all, we goin' down, down, baby
Yo' street in my Bronco
I'ma talk to ya real slow (Real slow)
Said where the crawdads crawl
Said living that y'all life, y'all (Y'all life, y'all)
See Walker Hayes LiveGet tickets as low as $25You might also like[Post-Chorus]
(Oh)
Y'all life, y'all life
(Oh)
Y'all life, y'all life

[Bridge]
Said y'all, I got that Wiffle ball, bat flip swag in my walk
Down in 'Bama where they grammar got some country in it, y'all
'Nana puddin', prayer chains, tailgates in them jeans
Ain't no thang (Ain't no thang)
But a chicken wing, nah
(Ain't no thang but a chicken wing)

[Chorus]
We be livin' that y'all life, y'all (Hey)
Rollin' in the South
Where it's all football and Jesus (Jesus)
Barbershop talking like nah
Shut your mouth, my mama's sweet tea's the sweetest
Turn that bass up (Up), shawty, show 'em how (Show 'em how)
Y'all, we raise up (Up) and, y'all, we goin' down, down, baby
Yo' street in my Bronco
I'ma talk to ya real slow (Real slow)
Said where the crawdads crawl
Said living that y'all life, y'all (Y'all life, y'all)Embed",Y'all Life,M,N
Walker Hayes,"You Broke Up with Me Lyrics[Verse 1]
Well, I got some Coke in my bourbon
Surfin' the room like Swazye
No, I ain't drunk, I'm amazin'
Yeah, I got that laid way, way back, back in my swagger
X-Factor, feelin' no pain, I'm at the top of my game

[Pre-Chorus]
Darlin', you can't crash my party with your sorry's and what are we's
Don't start rainin' on my Mardi Gras parade for a minute
I ain't even fixin' to listen to your guilt trippin'
You're forgettin', girl, you made your bed and didn't want me in it (Hey!)
[Chorus]
Whoa, girl, simmer on down a notch
Ain't nobody makin' you watch me get my forget you on
No, girl, can't touch my good as gold
I know it's difficult to see me on a roll
But hey, you broke up with me
Yeah, what can I say, babe, you broke up with me

[Verse 2]
Guess you don't know what you want
'Til you see 'em movin' on
Making lonely look like freedom
Baby, don't even act like I'm doing something wrong
If my song comes on and I get lost on that dance floor
In somebody's arms that ain't yours

[Pre-Chorus]
You can't crash my party with your sorry's and what are we's
Don't start raining on my Mardi Gras parade for a minute
I ain't even fixin' to listen to your guilt trippin'
You're forgettin', girl, you made your bed and didn't want me in it (Hey!)

[Chorus]
Whoa, girl, simmer on down a notch
Ain't nobody makin' you watch me get my forget you on
No, girl, can't touch my good as gold
I know it's difficult to see me on a roll
But hey, you broke up with me
Yeah, what can I say, babe, you broke up with me
See Walker Hayes LiveGet tickets as low as $25You might also like[Bridge]
For real, babe, ain't tryin' to rub it your face
I'm just breakin' off a little cold hard truth
It is what it is, girl, you did whatcha did, girl
I'm just doin' what a bachelor do

[Pre-Chorus]
Darlin', you can't crash my party with your sorry's and what are we's
Don't be raining on my Mardi Gras parade for a minute
I ain't even fixin' to listen to your guilt trippin'
You're forgettin', girl, you made your bed and didn't want me in it (Hey!)

[Chorus]
Whoa, girl, simmer on down a notch
Ain't nobody makin' you watch me get my forget you on
No, girl, can't touch my good as gold
I know it's difficult to see me on a roll
But hey, you broke up with me
Yeah, what can I say, babe, you broke up with me

You broke up with me
Yeah, what can I say, babe?
You broke up with me6Embed",You Broke Up With Me,M,N
